creturn_dates,creturn_value
2001-09-21,0.549593947050316
2001-09-24,0.5696216786496843
2001-09-25,0.5832366663702743
2001-09-26,0.587025903918708
2001-09-27,0.5706915346891084
2001-09-28,0.5813523855825578
2001-10-02,0.5516747129441164
2001-10-03,0.5539311602002222
2001-10-04,0.5669824511295376
2001-10-05,0.5734833114910013
2001-10-08,0.5718194144476736
2001-10-09,0.5720996437069081
2001-10-11,0.5834082410220477
2001-10-12,0.5613048000336984
2001-10-15,0.5692681247501035
2001-10-16,0.5723798729661426
2001-10-17,0.5876234277629456
2001-10-18,0.5737489275680059
2001-10-19,0.5717727095711345
2001-10-22,0.5720208471360599
2001-10-23,0.5805300171887038
2001-10-24,0.5748844577871736
2001-10-25,0.5624403302528661
2001-10-26,0.55816096012335
2001-10-29,0.5539311602002222
2001-10-30,0.5403194107524377
2001-10-31,0.542902792144317
2001-11-01,0.5354789479083044
2001-11-02,0.5331348668826621
2001-11-05,0.5285621121174355
2001-11-06,0.5326300347673707
2001-11-07,0.5271199088602696
2001-11-08,0.529403851311999
2001-11-09,0.5279452149494811
2001-11-12,0.5322513956851257
2001-11-13,0.5262575515326648
2001-11-14,0.5282728435207067
2001-11-15,0.5254116514182773
2001-11-16,0.5241701359027671
2001-11-19,0.5295774518964814
2001-11-20,0.534621519198526
2001-11-21,0.5306316274091123
2001-11-22,0.5406363645514685
2001-11-23,0.5346514809056365
2001-11-26,0.5365955756595803
2001-11-27,0.5294175014297164
2001-11-28,0.5141565723152088
2001-11-29,0.5167885675748426
2001-11-30,0.5159083992096964
2001-12-03,0.5177165360169692
2001-12-04,0.5319837403335431
2001-12-05,0.5340754453909677
2001-12-06,0.5476561546225075
2001-12-07,0.5554115529746938
2001-12-10,0.5501345045173819
2001-12-11,0.5696727516612343
2001-12-12,0.6021190225179828
2001-12-13,0.6056529125816352
2001-12-14,0.6283165271569499
2001-12-17,0.6153545652546777
2001-12-18,0.5865070916073682
2001-12-19,0.5885673799460689
2001-12-20,0.6035804437789705
2001-12-21,0.5927928567890333
2001-12-24,0.5887017413940827
2001-12-25,0.6213560726119072
2001-12-26,0.6434192556236542
2001-12-27,0.6080107111282814
2001-12-28,0.6066003874695156
2001-12-31,0.6177345745430958
2002-01-02,0.621237388907546
2002-01-03,0.6190666444067707
2002-01-04,0.6288133914501517
2002-01-07,0.6384713119122456
2002-01-08,0.6435506953392003
2002-01-09,0.6537117579679829
2002-01-10,0.6540426858619164
2002-01-11,0.6389346276357196
2002-01-14,0.625513642134822
2002-01-15,0.6256000148953316
2002-01-16,0.6282850743599138
2002-01-17,0.6300369088312062
2002-01-18,0.6300374782134686
2002-01-21,0.6546713462845214
2002-01-22,0.6591472615703177
2002-01-23,0.6530924943875603
2002-01-24,0.6531784185550975
2002-01-25,0.6637716025924559
2002-01-28,0.6731978353959647
2002-01-29,0.6646178852394625
2002-01-30,0.6609692679632305
2002-01-31,0.6585950335387712
2002-02-01,0.6585133958885615
2002-02-04,0.6529196216826965
2002-02-05,0.6463541615233862
2002-02-06,0.6503050226509632
2002-02-18,0.6524503580872751
2002-02-19,0.6521348516565865
2002-02-20,0.6399319059570211
2002-02-21,0.6357581835057846
2002-02-22,0.632583598692368
2002-02-25,0.6301733924448091
2002-02-26,0.6211623042362002
2002-02-27,0.6378955694199326
2002-03-01,0.6472951173982953
2002-03-04,0.6669434503742312
2002-03-05,0.6680667556340727
2002-03-06,0.6843877849225137
2002-03-07,0.6839472325078925
2002-03-08,0.688697082475139
2002-03-11,0.6986403135255852
2002-03-12,0.6998748349606161
2002-03-13,0.7091614688210817
2002-03-14,0.7101719149903895
2002-03-15,0.6988957341531671
2002-03-18,0.7021017749806611
2002-03-19,0.7000864351460534
2002-03-20,0.7079522737316429
2002-03-21,0.7193017476591638
2002-03-22,0.7342116362074664
2002-03-25,0.7492273229506125
2002-03-26,0.7611797078220994
2002-03-27,0.7458212660117565
2002-03-28,0.7340381899085988
2002-03-29,0.7276774717470176
2002-04-01,0.7364437847333677
2002-04-02,0.7511803716844243
2002-04-03,0.7692518459170162
2002-04-04,0.7683086982898464
2002-04-08,0.7656466041335952
2002-04-09,0.7417136291919711
2002-04-10,0.7356302850561434
2002-04-11,0.7459763978776166
2002-04-12,0.7544584654488006
2002-04-15,0.7665610871998677
2002-04-16,0.7777887645850955
2002-04-17,0.7837042255625821
2002-04-18,0.7857445228467325
2002-04-19,0.7930649363168911
2002-04-22,0.8070084486061847
2002-04-23,0.8048845029461963
2002-04-24,0.818456484804775
2002-04-25,0.8254537657283737
2002-04-26,0.8172166869003263
2002-04-29,0.8047498773582707
2002-04-30,0.77768582474093
2002-05-02,0.7424369945722203
2002-05-03,0.7421187489956731
2002-05-06,0.7177191524888633
2002-05-07,0.7164971189723734
2002-05-08,0.7235732136739265
2002-05-09,0.7303861211087761
2002-05-10,0.7398121095767584
2002-05-13,0.726624493528734
2002-05-14,0.7187032937766428
2002-05-15,0.735937257346669
2002-05-16,0.7288157850373262
2002-05-17,0.7236405083055755
2002-05-20,0.6951428733461668
2002-05-21,0.67281992727767
2002-05-22,0.6776156953512571
2002-05-23,0.6864645970677103
2002-05-24,0.7128212312913114
2002-05-27,0.7167671121848753
2002-05-28,0.714559768481485
2002-05-29,0.7094295489620716
2002-05-30,0.7201275577508028
2002-05-31,0.7175083530210783
2002-06-03,0.6956957579638561
2002-06-04,0.6973553035340528
2002-06-05,0.7135675331348262
2002-06-06,0.7232450226480112
2002-06-07,0.713723749883293
2002-06-10,0.7336930563135496
2002-06-11,0.7323965109067665
2002-06-12,0.7412874115587249
2002-06-13,0.7543481654023251
2002-06-14,0.7578678123941456
2002-06-17,0.7590364579320512
2002-06-18,0.7576045828724718
2002-06-19,0.7399691365623988
2002-06-20,0.7580367820770263
2002-06-21,0.7626114751338696
2002-06-24,0.7532327645714029
2002-06-25,0.7239111319716162
2002-06-26,0.6946535734914359
2002-06-27,0.6944045546513222
2002-06-28,0.7131685907976553
2002-07-01,0.6899812875786462
2002-07-02,0.6934585318803229
2002-07-03,0.7017116464178352
2002-07-04,0.7207424138006894
2002-07-05,0.7260798535233066
2002-07-08,0.7310950769659226
2002-07-09,0.7252838384673066
2002-07-10,0.7143933681049726
2002-07-11,0.7074896184011383
2002-07-12,0.7271672195489608
2002-07-15,0.732595787289055
2002-07-16,0.7256689928129229
2002-07-17,0.7270716028050894
2002-07-18,0.7409373920309336
2002-07-19,0.7401624197721319
2002-07-22,0.7280612213630046
2002-07-23,0.7354131193296611
2002-07-24,0.7369547223340798
2002-07-25,0.7365369158577477
2002-07-26,0.7134630117056661
2002-07-29,0.7216659932156265
2002-07-30,0.7311407194914746
2002-07-31,0.7242386387172882
2002-08-01,0.7216813759089517
2002-08-02,0.725985589956744
2002-08-05,0.6868231877158563
2002-08-06,0.6704479895419934
2002-08-07,0.6919522588998002
2002-08-08,0.6981284051778701
2002-08-09,0.710961689232483
2002-08-12,0.7087488323882322
2002-08-13,0.7046071193225678
2002-08-14,0.7113261734156221
2002-08-15,0.7113771102072596
2002-08-16,0.7038259902099954
2002-08-19,0.7040111168285885
2002-08-20,0.705137492869457
2002-08-21,0.7101292798398618
2002-08-22,0.7223886857875339
2002-08-23,0.7238732627580051
2002-08-26,0.7231390354867108
2002-08-27,0.7202551330659797
2002-08-28,0.7117530375507749
2002-08-29,0.7143369534645627
2002-08-30,0.7111608318449328
2002-09-02,0.6939454501693074
2002-09-03,0.6782074769860329
2002-09-04,0.6616897475346644
2002-09-05,0.6474952577014893
2002-09-09,0.6565488669156105
2002-09-10,0.6717126330571412
2002-09-11,0.6692220615943817
2002-09-12,0.6669823245554282
2002-09-13,0.6594830466169093
2002-09-16,0.643380512794421
2002-09-17,0.658726198103609
2002-09-18,0.6475420452957307
2002-09-19,0.6543845654176715
2002-09-20,0.6504475676365578
2002-09-23,0.6411966642709064
2002-09-24,0.6326769921372426
2002-09-25,0.6132308624736837
2002-09-26,0.6121902818699153
2002-09-27,0.6130087329951956
2002-09-30,0.605791755322857
2002-10-01,0.6023104949679866
2002-10-02,0.6019312737013311
2002-10-03,0.5980485048883387
2002-10-04,0.5967401871181841
2002-10-07,0.5869787059659841
2002-10-08,0.5907685846096011
2002-10-09,0.5883530817708122
2002-10-11,0.57713977423618
2002-10-14,0.5783586167269222
2002-10-15,0.6023467633555404
2002-10-16,0.6016252946023452
2002-10-17,0.613945319745157
2002-10-18,0.6300713356700518
2002-10-21,0.6468701166540471
2002-10-22,0.6490872517482587
2002-10-23,0.6705563754287336
2002-10-24,0.6619292036422849
2002-10-25,0.6646698816316653
2002-10-28,0.6866961050706807
2002-10-29,0.6870450563720426
2002-10-30,0.6848886764245701
2002-10-31,0.6997554697612641
2002-11-01,0.6835862435909046
2002-11-04,0.6874126886504839
2002-11-05,0.6771595257098072
2002-11-06,0.6843721089195257
2002-11-07,0.6899587462295188
2002-11-08,0.7032633884926163
2002-11-11,0.7045019829355026
2002-11-12,0.7128061636561722
2002-11-13,0.716279606944641
2002-11-14,0.7260426483303525
2002-11-15,0.7437148469541142
2002-11-18,0.7389286883205314
2002-11-19,0.7301352467984293
2002-11-20,0.718489687748072
2002-11-21,0.6965371299022151
2002-11-22,0.703105567279929
2002-11-25,0.703354913107089
2002-11-26,0.7082670905572943
2002-11-27,0.7091444939297714
2002-11-28,0.6993788148850018
2002-11-29,0.7015559154554795
2002-12-02,0.6840790030125753
2002-12-03,0.7011880433589602
2002-12-04,0.7004113526562465
2002-12-05,0.7078910102173631
2002-12-06,0.7192641050503923
2002-12-09,0.736877612995232
2002-12-10,0.731788602789508
2002-12-11,0.7224017182513348
2002-12-12,0.7310597560176707
2002-12-13,0.7283712738992221
2002-12-16,0.7277131146933642
2002-12-17,0.7302840507302255
2002-12-18,0.7319913739105638
2002-12-19,0.7492544790738985
2002-12-20,0.7401892856913078
2002-12-23,0.7428998670593298
2002-12-24,0.7367595919953068
2002-12-25,0.7224079350390773
2002-12-26,0.7196901911684829
2002-12-27,0.7266931329452889
2002-12-30,0.7205552016960551
2002-12-31,0.7224408343964795
2003-01-02,0.7303182930306693
2003-01-03,0.734738710203956
2003-01-06,0.7459206020681459
2003-01-07,0.7436336808417076
2003-01-08,0.7694486448674598
2003-01-09,0.7721384225431359
2003-01-10,0.7796017903254672
2003-01-13,0.7783547004241841
2003-01-14,0.7764589406145209
2003-01-15,0.7993839260751932
2003-01-16,0.7999362600157032
2003-01-17,0.8005725037975553
2003-01-20,0.8190555945643581
2003-01-21,0.8200685137263785
2003-01-22,0.8404151589076536
2003-01-23,0.8513911092132975
2003-01-24,0.8437313348336248
2003-01-27,0.8243695079120769
2003-01-28,0.8432766191760359
2003-02-06,0.8333078389014678
2003-02-07,0.8085752030943116
2003-02-10,0.784246662093961
2003-02-11,0.7658083861720265
2003-02-12,0.7776146143542845
2003-02-13,0.747434399495002
2003-02-14,0.7396897085881815
2003-02-17,0.7724017304800024
2003-02-18,0.7625640255296157
2003-02-19,0.7553551027869676
2003-02-20,0.7414237689349025
2003-02-21,0.7414245665828938
2003-02-24,0.7576266492660776
2003-02-25,0.7470686216422642
2003-02-26,0.747671595904195
2003-02-27,0.7366817963467526
2003-03-03,0.7395173462317082
2003-03-04,0.748927145801851
2003-03-05,0.7463914737453756
2003-03-06,0.7404838302236705
2003-03-07,0.721445752181314
2003-03-10,0.7074791921300597
2003-03-11,0.692327287970606
2003-03-12,0.7050862145734587
2003-03-13,0.7188847819637246
2003-03-14,0.7368327314066488
2003-03-17,0.719228041851665
2003-03-18,0.7410530699911528
2003-03-19,0.7299320618522366
2003-03-20,0.7365027903979572
2003-03-21,0.7304076003339895
2003-03-24,0.726607293426569
2003-03-25,0.7238900922871543
2003-03-26,0.723778052045403
2003-03-27,0.7309990810299418
2003-03-28,0.7280776463958325
2003-03-31,0.7014113602492098
2003-04-01,0.6965824851576984
2003-04-02,0.6948450715349669
2003-04-03,0.7007162422724494
2003-04-04,0.7190436637813458
2003-04-07,0.731553770697132
2003-04-08,0.730862152994289
2003-04-09,0.7372289192021492
2003-04-10,0.7421238889503803
2003-04-11,0.7395444133707278
2003-04-14,0.739041301374992
2003-04-15,0.7427083805220115
2003-04-16,0.751753624110884
2003-04-17,0.741736088802598
2003-04-18,0.7510616323446297
2003-04-21,0.7386087316117307
2003-04-22,0.73189237788297
2003-04-23,0.734134334572285
2003-04-24,0.7014944450789607
2003-04-25,0.6742974017838334
2003-04-28,0.6547283251549973
2003-04-29,0.6657488583553027
2003-04-30,0.6515817008881339
2003-05-02,0.6555531875801869
2003-05-05,0.6690957834761013
2003-05-06,0.6726737798676674
2003-05-07,0.6847493963787371
2003-05-08,0.6735415321757101
2003-05-09,0.6735744505106535
2003-05-12,0.6687105625660721
2003-05-13,0.6733042961246537
2003-05-14,0.6783059254672483
2003-05-15,0.6840026401352514
2003-05-16,0.675449558567369
2003-05-19,0.6655548771800336
2003-05-20,0.6637232328388263
2003-05-21,0.6603168566793854
2003-05-22,0.6733399142307996
2003-05-23,0.6818938443626065
2003-05-26,0.6903024742568125
2003-05-27,0.6859068987299498
2003-05-28,0.6854018841067346
2003-05-29,0.6823016720096385
2003-05-30,0.6879223219543084
2003-06-02,0.6952208081544142
2003-06-03,0.6926156622970341
2003-06-05,0.6943668118285256
2003-06-06,0.6954895554649558
2003-06-09,0.6966208492612875
2003-06-10,0.6996584560214485
2003-06-11,0.6997164397827165
2003-06-12,0.7101137688649661
2003-06-13,0.7138973068573671
2003-06-16,0.7223650363927114
2003-06-17,0.7190521265810651
2003-06-18,0.7203306917759388
2003-06-19,0.7280181244595724
2003-06-20,0.7331039498265717
2003-06-23,0.7242463820241912
2003-06-24,0.7326934629379928
2003-06-25,0.7411676238157
2003-06-26,0.7319839940689868
2003-06-27,0.7261540276738319
2003-06-30,0.7253510155852784
2003-07-01,0.7342241017112441
2003-07-02,0.7400002056457666
2003-07-03,0.7340475953144466
2003-07-04,0.7386498511684864
2003-07-07,0.7436551218955373
2003-07-08,0.739839604801665
2003-07-09,0.7510351138472415
2003-07-10,0.7530377132654897
2003-07-11,0.7464433771889376
2003-07-14,0.760828475372234
2003-07-15,0.7731569975843393
2003-07-16,0.7908035159418302
2003-07-17,0.7904187845367366
2003-07-18,0.7866608091336019
2003-07-21,0.7943698483730227
2003-07-22,0.7999469169144354
2003-07-23,0.8009908171919896
2003-07-24,0.8086954824258468
2003-07-25,0.8147595980116051
2003-07-28,0.8259588819683986
2003-07-29,0.8132816561941404
2003-07-30,0.8082660347911568
2003-07-31,0.8060606481111385
2003-08-01,0.8102450997687373
2003-08-04,0.812979657711482
2003-08-05,0.7989140273242394
2003-08-06,0.789920262791587
2003-08-07,0.7897338286717528
2003-08-08,0.7856110091507247
2003-08-11,0.7807927929101681
2003-08-12,0.7877080191262406
2003-08-13,0.8032737593730646
2003-08-14,0.7983017002671586
2003-08-15,0.8043723324574156
2003-08-18,0.8128326711096664
2003-08-19,0.8069434498284355
2003-08-20,0.8100519305040218
2003-08-21,0.8124175721438969
2003-08-22,0.8059649778157639
2003-08-25,0.8111524172550166
2003-08-26,0.7942515225352107
2003-08-27,0.7934702332026813
2003-08-28,0.7824728786650282
2003-08-29,0.7994530487081926
2003-09-01,0.7984337185368706
2003-09-02,0.7967608225656614
2003-09-03,0.7956576826780795
2003-09-04,0.7864730820009365
2003-09-05,0.7845122793045568
2003-09-08,0.7885587289551784
2003-09-09,0.7831340342756395
2003-09-10,0.772573893652729
2003-09-12,0.7757255723658141
2003-09-15,0.7840405609692728
2003-09-16,0.7963720420450998
2003-09-17,0.8089144587838261
2003-09-18,0.8139416267074611
2003-09-19,0.8239770495434414
2003-09-22,0.8135400458573598
2003-09-23,0.8187417056865888
2003-09-24,0.8197682364970519
2003-09-25,0.8186748124552209
2003-09-26,0.8137407286698933
2003-09-29,0.8146783849469317
2003-09-30,0.8096124443230545
2003-10-01,0.8001318350683884
2003-10-02,0.8076726664771042
2003-10-03,0.8183352141462183
2003-10-06,0.8251377316566134
2003-10-07,0.820508185018883
2003-10-08,0.8222131863878326
2003-10-09,0.8213715410836687
2003-10-13,0.8320213790077869
2003-10-14,0.8294678921908741
2003-10-15,0.8247058087245397
2003-10-16,0.8382452308669257
2003-10-17,0.8355770945597347
2003-10-20,0.8405573642404229
2003-10-21,0.8425318801016074
2003-10-22,0.841001557879561
2003-10-23,0.8315540755506742
2003-10-24,0.8306728472710119
2003-10-27,0.8390496480324656
2003-10-28,0.8399036526044528
2003-10-29,0.8392878453735734
2003-10-30,0.8477554509250439
2003-10-31,0.8450995894682318
2003-11-03,0.8442934986836104
2003-11-04,0.8484620516779063
2003-11-05,0.8607926903545255
2003-11-06,0.8471602406779628
2003-11-07,0.8537578173285847
2003-11-10,0.8601184912361627
2003-11-11,0.8618634552840095
2003-11-12,0.8543684270603809
2003-11-13,0.8634264460009826
2003-11-14,0.8714347322152227
2003-11-17,0.862025726711918
2003-11-18,0.8523473525723397
2003-11-19,0.8472419519536157
2003-11-20,0.8500235371145423
2003-11-21,0.8479550725552879
2003-11-24,0.8509102973232212
2003-11-25,0.8467390439890153
2003-11-26,0.8489613865679857
2003-11-27,0.8379518564459745
2003-11-28,0.8436131592585299
2003-12-01,0.8517758656653038
2003-12-02,0.8526978944233565
2003-12-03,0.8508636424505511
2003-12-04,0.8535154334547443
2003-12-05,0.8526177961083636
2003-12-08,0.8486545475328593
2003-12-09,0.8509486439606082
2003-12-10,0.845458384427098
2003-12-11,0.8511945535629546
2003-12-12,0.8519060632288731
2003-12-15,0.8592432812473876
2003-12-16,0.8596668225370049
2003-12-17,0.8452310162994263
2003-12-18,0.84484488491797
2003-12-19,0.8454152637298358
2003-12-22,0.8512981171355752
2003-12-23,0.8523856821327765
2003-12-24,0.8571244916659216
2003-12-25,0.8564079074410091
2003-12-26,0.8623385454125395
2003-12-29,0.8589361147199978
2003-12-30,0.8632071857327014
2003-12-31,0.8653552796378631
2004-01-02,0.8770321308755172
2004-01-05,0.8826343933829365
2004-01-06,0.879384532226508
2004-01-07,0.884071856616006
2004-01-08,0.8885546528302203
2004-01-09,0.891045293592661
2004-01-12,0.8881499871806026
2004-01-13,0.8863689229868434
2004-01-14,0.898766380759593
2004-01-15,0.9022266098840827
2004-01-16,0.9042139334973466
2004-01-27,0.9291323112756263
2004-01-28,0.9432340478073054
2004-01-29,0.9439336452231863
2004-01-30,0.9687919818668208
2004-02-02,0.9723498382653082
2004-02-03,0.9572471211521951
2004-02-04,0.9594390264070439
2004-02-05,0.9731021015420973
2004-02-06,0.9950788308516008
2004-02-09,1.01443511303046
2004-02-10,1.0364013068761941
2004-02-11,1.0346471337488534
2004-02-12,0.9992393713588243
2004-02-13,1.0133526129946024
2004-02-16,1.020615492829851
2004-02-17,1.0349363074229565
2004-02-18,1.0271341259069475
2004-02-19,1.0318973187192386
2004-02-20,1.0318988565935021
2004-02-23,1.0349598067155759
2004-02-24,1.0315327643126513
2004-02-25,1.0346503260214293
2004-02-26,1.0341834183509329
2004-02-27,1.0409153621052885
2004-03-01,1.0374140332735968
2004-03-02,1.0401232712128516
2004-03-03,1.042813309791369
2004-03-04,1.0567364998427167
2004-03-05,1.054297047881346
2004-03-08,1.052680352572427
2004-03-09,1.0646050359257304
2004-03-10,1.0668311289943209
2004-03-11,1.0716613870897238
2004-03-12,1.07682683424488
2004-03-15,1.0598253782058376
2004-03-16,1.048035644774626
2004-03-17,1.0401270048396614
2004-03-18,1.0615299426452682
2004-03-19,1.0615884435931349
2004-03-22,0.991304834915518
2004-03-23,0.9480748336207268
2004-03-24,0.9406026955762066
2004-03-25,0.9368529462634853
2004-03-26,0.926587342711543
2004-03-29,0.9802208237947048
2004-03-30,0.9974893654961733
2004-03-31,1.0087976759719348
2004-04-01,1.0067459769827873
2004-04-02,1.0125152862869642
2004-04-05,1.0230884781844245
2004-04-06,1.01637533927969
2004-04-07,1.0156486407220648
2004-04-08,1.0201851186153892
2004-04-09,1.0151217361066507
2004-04-12,1.0403656630429474
2004-04-13,1.0496201544131432
2004-04-14,1.0557239631165904
2004-04-15,1.0366093885613987
2004-04-16,1.0463427415633664
2004-04-19,1.0417705558662744
2004-04-20,1.039070952629062
2004-04-21,1.0464328044466895
2004-04-22,1.0330603378012777
2004-04-23,1.0303667607034481
2004-04-26,1.0208567011738747
2004-04-27,1.0149666858069086
2004-04-28,1.0046965483984636
2004-04-29,0.9721611725673507
2004-04-30,0.9377935576410362
2004-05-03,0.9124379602671281
2004-05-04,0.931533130623139
2004-05-05,0.8870026460206007
2004-05-06,0.8911849651368634
2004-05-07,0.9044845213268798
2004-05-10,0.8761108497784913
2004-05-11,0.8766598200510233
2004-05-12,0.8913520350238396
2004-05-13,0.8845980524793295
2004-05-14,0.8653265146321055
2004-05-17,0.8247654787960663
2004-05-18,0.8276136937249851
2004-05-19,0.867452505858205
2004-05-20,0.860573223535682
2004-05-21,0.8908536752049389
2004-05-24,0.8887326626927274
2004-05-25,0.8903568093531992
2004-05-26,0.8979803434465279
2004-05-27,0.8987913825119062
2004-05-28,0.9094374081020167
2004-05-31,0.8939128889699136
2004-06-01,0.8806342616650132
2004-06-02,0.8684360879996053
2004-06-03,0.8477756891291062
2004-06-04,0.8570988758637267
2004-06-07,0.8792197720055037
2004-06-08,0.8842619931724478
2004-06-09,0.8806464215110786
2004-06-10,0.873547396193978
2004-06-11,0.8597302180028809
2004-06-14,0.8304977426016649
2004-06-15,0.8312375247578218
2004-06-16,0.8181530125968779
2004-06-17,0.8170781713924299
2004-06-18,0.8044452104074764
2004-06-21,0.7966240534133298
2004-06-23,0.8111651781869705
2004-06-24,0.8230998542296283
2004-06-25,0.8256539525975243
2004-06-28,0.8154118339378191
2004-06-29,0.8203214557792481
2004-06-30,0.8348486688097135
2004-07-01,0.8272110265977082
2004-07-02,0.8158546129953661
2004-07-05,0.8038077467713545
2004-07-06,0.8099316733069148
2004-07-07,0.8093078397845409
2004-07-08,0.8112354348170158
2004-07-09,0.8172446826748243
2004-07-12,0.824066114708065
2004-07-13,0.8177395328070883
2004-07-14,0.809170301111789
2004-07-15,0.7995971517380971
2004-07-16,0.798685481702298
2004-07-19,0.792289634244348
2004-07-20,0.7634483518582901
2004-07-21,0.7742739533551671
2004-07-22,0.771932494026843
