date,portfolio_returns
2001-05-23,-0.249437870483882
2001-05-24,-0.2541703201643013
2001-05-25,-0.2511194042646544
2001-05-28,-0.24890395144492483
2001-05-29,-0.24363272198188013
2001-05-30,-0.25186321655532184
2001-05-31,-0.24873370767936542
2001-06-01,-0.2561226031932552
2001-06-04,-0.267260729860767
2001-06-05,-0.26109814101504714
2001-06-06,-0.23474477596802235
2001-06-07,-0.24229397709109546
2001-06-08,-0.24095960200206334
2001-06-11,-0.2354259894946955
2001-06-12,-0.22145395782179444
2001-06-13,-0.2118607130785417
2001-06-14,-0.22308779248222899
2001-06-15,-0.21099693561752408
2001-06-18,-0.20988388353307408
2001-06-19,-0.20942303409073237
2001-06-20,-0.2073333385925713
2001-06-21,-0.21496161505181155
2001-06-22,-0.22532591513372424
2001-06-26,-0.2521812112857159
2001-06-27,-0.2602778993209659
2001-06-28,-0.25858853305098317
2001-06-29,-0.2430896249858817
2001-07-02,-0.2495472263973283
2001-07-03,-0.27690483471602567
2001-07-04,-0.29838227990466415
2001-07-05,-0.3146456438009334
2001-07-06,-0.30639806547178416
2001-07-09,-0.30205398792245886
2001-07-10,-0.307237277787459
2001-07-11,-0.3128215952528125
2001-07-12,-0.30250361354709443
2001-07-13,-0.3205800562855914
2001-07-16,-0.3522082077322908
2001-07-17,-0.34625020801890516
2001-07-18,-0.36885792638644876
2001-07-19,-0.3741871495615444
2001-07-20,-0.36938117313734165
2001-07-23,-0.3809267372140629
2001-07-24,-0.41275093068630075
2001-07-25,-0.4061724558420192
2001-07-26,-0.37455486171139196
2001-07-27,-0.3713656267160734
2001-07-31,-0.3832847352695382
2001-08-01,-0.39252486933507935
2001-08-02,-0.3881643018366322
2001-08-03,-0.38415285303223
2001-08-06,-0.3991624830308791
2001-08-07,-0.40324372841854195
2001-08-08,-0.3856741534511664
2001-08-09,-0.39913951742228126
2001-08-10,-0.40129270635121794
2001-08-13,-0.39850181308345733
2001-08-14,-0.38977420956285425
2001-08-15,-0.38131379158590784
2001-08-16,-0.36682970959752803
2001-08-17,-0.3588293389865841
2001-08-20,-0.35283119807444374
2001-08-21,-0.35645161130317415
2001-08-22,-0.36796793974450714
2001-08-23,-0.35734443213607336
2001-08-24,-0.3702263955431616
2001-08-27,-0.3734240032182695
2001-08-28,-0.3885307872769669
2001-08-29,-0.37380065798699524
2001-08-30,-0.3729161899549729
2001-08-31,-0.3755213999572202
2001-09-03,-0.3847486768751811
2001-09-04,-0.3847486768751811
2001-09-05,-0.38761726624303794
2001-09-06,-0.430532273849469
2001-09-07,-0.45342407233661275
2001-09-10,-0.4505554829687558
2001-09-11,-0.46772148601132824
2001-09-13,-0.5049220814643298
2001-09-14,-0.5392540875494745
2001-09-19,-0.5077792875410443
2001-09-20,-0.5077792875410443
2001-09-21,-0.510636493617759
2001-09-24,-0.47630448753261434
2001-09-25,-0.47344728145589965
2001-09-26,-0.4562812784133272
2001-09-27,-0.4505554829687557
2001-09-28,-0.4505554829687557
2001-10-02,-0.49076486328497104
2001-10-03,-0.4892063804287784
2001-10-04,-0.49182733214299557
2001-10-05,-0.4913277849938237
2001-10-08,-0.49552745849385826
2001-10-09,-0.4958400074479318
2001-10-11,-0.4831451378986962
2001-10-12,-0.49893831482355955
2001-10-15,-0.4945631054674786
2001-10-16,-0.4950871976539438
2001-10-17,-0.49550781830583546
2001-10-18,-0.49507822565561665
2001-10-19,-0.49808896246239187
2001-10-22,-0.49191351690747187
2001-10-23,-0.490302269071919
2001-10-24,-0.48881088931806627
2001-10-25,-0.49148351648815025
2001-10-26,-0.4984039819287216
2001-10-29,-0.5026900685985138
2001-10-30,-0.5067676389803573
2001-10-31,-0.4977096875353636
2001-11-01,-0.5064617905124645
2001-11-02,-0.507413884663867
2001-11-05,-0.5130333507905569
2001-11-06,-0.5100134196024098
2001-11-07,-0.5073152229453739
2001-11-08,-0.5045084821727432
2001-11-09,-0.5072883429344055
2001-11-12,-0.4986914686872339
2001-11-13,-0.5033369180138572
2001-11-14,-0.4940464995317838
2001-11-15,-0.4921205528247701
2001-11-16,-0.4977350615891556
2001-11-19,-0.4878542377818049
2001-11-20,-0.48019899591347626
2001-11-21,-0.4780236985102361
2001-11-22,-0.46488634712384236
2001-11-23,-0.471226873401835
2001-11-26,-0.4671316835111491
2001-11-27,-0.48233105474471716
2001-11-28,-0.4939590051294227
2001-11-29,-0.48915650258754473
2001-11-30,-0.49272212546617944
2001-12-03,-0.48662641492643377
2001-12-04,-0.4683727186506632
2001-12-05,-0.46130999259170735
2001-12-06,-0.4429192382875956
2001-12-07,-0.43286308070988744
2001-12-10,-0.4234719241896482
2001-12-11,-0.4130436128027951
2001-12-12,-0.3877319730081892
2001-12-13,-0.3887475476923541
2001-12-14,-0.37348007025198915
2001-12-17,-0.38099150874207754
2001-12-18,-0.4088822753748119
2001-12-19,-0.41976873197886055
2001-12-20,-0.4105255382718611
2001-12-21,-0.4217048530360652
2001-12-24,-0.4017737722670389
2001-12-25,-0.3724497973389047
2001-12-26,-0.38095481599873227
2001-12-27,-0.40257134119071414
2001-12-28,-0.38892179481054745
2001-12-31,-0.38320451375807674
2002-01-02,-0.37298285968353617
2002-01-03,-0.37532076426039906
2002-01-04,-0.35849406416607676
2002-01-07,-0.34388984723653404
2002-01-08,-0.33959164530920527
2002-01-09,-0.3284871485376345
2002-01-10,-0.33378593741885487
2002-01-11,-0.3519927918035429
2002-01-14,-0.3687275035401939
2002-01-15,-0.3750991746569584
2002-01-16,-0.37261556578424393
2002-01-17,-0.3718019933122526
2002-01-18,-0.3725104187701581
2002-01-21,-0.3470343467174102
2002-01-22,-0.3435337106659242
2002-01-23,-0.34628328038221134
2002-01-24,-0.3384646573173341
2002-01-25,-0.32224497652099315
2002-01-28,-0.305630951809319
2002-01-29,-0.31546559374605687
2002-01-30,-0.3157313661233968
2002-01-31,-0.31332370839512924
2002-02-01,-0.3127680990022247
2002-02-04,-0.32404430605578605
2002-02-05,-0.33321645604590544
2002-02-06,-0.3260362072228612
2002-02-18,-0.3187771356695569
2002-02-19,-0.3173932467222482
2002-02-20,-0.33145607567510904
2002-02-21,-0.34079073749377053
2002-02-22,-0.3506911627401854
2002-02-25,-0.35647904168484346
2002-02-26,-0.365070975370278
2002-02-27,-0.3427150315844004
2002-03-01,-0.33258960924575465
2002-03-04,-0.313770257419995
2002-03-05,-0.3115702991705196
2002-03-06,-0.29260587048769005
2002-03-07,-0.28594555193679017
2002-03-08,-0.2858026734846423
2002-03-11,-0.275554611379624
2002-03-12,-0.2824970153894075
2002-03-13,-0.27538612973309196
2002-03-14,-0.27898169990762856
2002-03-15,-0.28378958819283984
2002-03-18,-0.279915574285759
2002-03-19,-0.28299988756581773
2002-03-20,-0.2760353472816457
2002-03-21,-0.2711597560942258
2002-03-22,-0.2538120054242753
2002-03-25,-0.24227235746848408
2002-03-26,-0.23249151476127394
2002-03-27,-0.24071424153144172
2002-03-28,-0.24705531794922286
2002-03-29,-0.2519414303828664
2002-04-01,-0.24491254429371
2002-04-02,-0.23147187436541827
2002-04-03,-0.21939631772812673
2002-04-04,-0.2222669610100192
2002-04-08,-0.22356183531907614
2002-04-09,-0.24385630923896817
2002-04-10,-0.2504425547221437
2002-04-11,-0.24409257799911854
2002-04-12,-0.23461027863028994
2002-04-15,-0.22277226108797432
2002-04-16,-0.2146165902288497
2002-04-17,-0.20978414863467465
2002-04-18,-0.20819386639909354
2002-04-19,-0.20351301525581078
2002-04-22,-0.19008380785674162
2002-04-23,-0.1956406556200193
2002-04-24,-0.1828211933579449
2002-04-25,-0.17807794679529487
2002-04-26,-0.18421957202191674
2002-04-29,-0.19546085671957059
2002-04-30,-0.21969749563365149
2002-05-02,-0.25605740079160955
2002-05-03,-0.25634289902868646
2002-05-06,-0.28700312743682477
2002-05-07,-0.2858500504754121
2002-05-08,-0.27810594182914294
2002-05-09,-0.27123966202981376
2002-05-10,-0.2621790670964742
2002-05-13,-0.27472857945180973
2002-05-14,-0.2796976606225935
2002-05-15,-0.26093048541622643
2002-05-16,-0.27239828688179935
2002-05-17,-0.2766751707232922
2002-05-20,-0.31035395538120925
2002-05-21,-0.33426616212349824
2002-05-22,-0.329947541505881
2002-05-23,-0.3208359941823048
2002-05-24,-0.2923797059741723
2002-05-27,-0.2873565493539991
2002-05-28,-0.28928651284420215
2002-05-29,-0.2978827097266963
2002-05-30,-0.2849999898475797
2002-05-31,-0.287383309544212
2002-06-03,-0.3096644759014343
2002-06-04,-0.30697744994992293
2002-06-05,-0.2923324396202204
2002-06-06,-0.28659352327846765
2002-06-07,-0.29837312100619884
2002-06-10,-0.2796054465674995
2002-06-11,-0.28724414092380646
2002-06-12,-0.27736992781061365
2002-06-13,-0.27010486126431166
2002-06-14,-0.2606471286684551
2002-06-17,-0.2596956604160088
2002-06-18,-0.2618481850789004
2002-06-19,-0.2799272343993128
2002-06-20,-0.2621221879654895
2002-06-21,-0.2596272303549947
2002-06-24,-0.27520864848445015
2002-06-25,-0.3004613410977762
2002-06-26,-0.32740317365695126
2002-06-27,-0.3317714198213694
2002-06-28,-0.3147479260187317
2002-07-01,-0.33380901849534406
2002-07-02,-0.33346781481926746
2002-07-03,-0.32742337283395095
2002-07-04,-0.3118720494838658
2002-07-05,-0.3041473321436219
2002-07-08,-0.29687494045985996
2002-07-09,-0.2989002509980383
2002-07-10,-0.31341628745236216
2002-07-11,-0.31839987339543396
2002-07-12,-0.300359723472716
2002-07-15,-0.29590778856461275
2002-07-16,-0.29601726057778166
2002-07-17,-0.29241646661603493
2002-07-18,-0.2778816649951511
2002-07-19,-0.27089146723417834
2002-07-22,-0.2835733444488009
2002-07-23,-0.27599966398804576
2002-07-24,-0.2736873302086197
2002-07-25,-0.2758711159188435
2002-07-26,-0.29755734152760616
2002-07-29,-0.2906583747392161
2002-07-30,-0.27941256153207517
2002-07-31,-0.28233116346880915
2002-08-01,-0.2864895039063827
2002-08-02,-0.28046840392477224
2002-08-05,-0.31950694947415326
2002-08-06,-0.337406838840116
2002-08-07,-0.3141875777262514
2002-08-08,-0.310191474252726
2002-08-09,-0.30046189729606043
2002-08-12,-0.30597458755471074
2002-08-13,-0.30793280128181366
2002-08-14,-0.30389002168986134
2002-08-15,-0.30256754530907193
2002-08-16,-0.30911894983324406
2002-08-19,-0.3079534644728712
2002-08-20,-0.30651424970559393
2002-08-21,-0.30241178863337137
2002-08-22,-0.29236085167094517
2002-08-23,-0.29137493830474515
2002-08-26,-0.2934442759914305
2002-08-27,-0.2968697282815196
2002-08-28,-0.30661182581208235
2002-08-29,-0.3020059551428399
2002-08-30,-0.30546441150226966
2002-09-02,-0.32204182915891433
2002-09-03,-0.342898552082343
2002-09-04,-0.3581505521329401
2002-09-05,-0.3675079756175622
2002-09-09,-0.358636207270024
2002-09-10,-0.3415023682336954
2002-09-11,-0.3410972028366711
2002-09-12,-0.3425229488788457
2002-09-13,-0.3476839473346258
2002-09-16,-0.36272760437191864
2002-09-17,-0.3511443510649095
2002-09-18,-0.36405615032726746
2002-09-19,-0.3554113240290966
2002-09-20,-0.3598683815017065
2002-09-23,-0.36886006436317365
2002-09-24,-0.3770094931280168
2002-09-25,-0.396810206480946
2002-09-26,-0.39900151122226124
2002-09-27,-0.3942484240588183
2002-09-30,-0.39805266427608
2002-10-01,-0.40449601908375754
2002-10-02,-0.4009856543756011
2002-10-03,-0.41063466961525674
2002-10-04,-0.4115274887164395
2002-10-07,-0.42144799691616774
2002-10-08,-0.4138612962797229
2002-10-09,-0.41106477330541824
2002-10-11,-0.41993234461789486
2002-10-14,-0.41674032334519406
2002-10-15,-0.3905756129642257
2002-10-16,-0.3875864601311356
2002-10-17,-0.3793708461453468
2002-10-18,-0.36623998651922773
2002-10-21,-0.3446558343145
2002-10-22,-0.3428734662594197
2002-10-23,-0.3230402546990274
2002-10-24,-0.3289594194910298
2002-10-25,-0.32952071586271536
2002-10-28,-0.30945460976856765
2002-10-29,-0.2975782793035714
2002-10-30,-0.2963754282649558
2002-10-31,-0.28186127869693167
2002-11-01,-0.29733045593716256
2002-11-04,-0.2977317186962851
2002-11-05,-0.30998413950656767
2002-11-06,-0.29483944372687343
2002-11-07,-0.29003452467303437
2002-11-08,-0.2707547200406316
2002-11-11,-0.2755345695066538
2002-11-12,-0.26942548623728646
2002-11-13,-0.2619074672734065
2002-11-14,-0.2558821530329115
2002-11-15,-0.23632145008581062
2002-11-18,-0.24467595042805745
2002-11-19,-0.2547211206001062
2002-11-20,-0.272873731168939
2002-11-21,-0.2976604449907091
2002-11-22,-0.28690308978943235
2002-11-25,-0.2853448695897185
2002-11-26,-0.28206140934442503
2002-11-27,-0.275934537167965
2002-11-28,-0.2874003612393198
2002-11-29,-0.2834936897767414
2002-12-02,-0.3002659630518689
2002-12-03,-0.285889845381892
2002-12-04,-0.2847405257290231
2002-12-05,-0.2780610312094639
2002-12-06,-0.26820102481005603
2002-12-09,-0.2458501273261946
2002-12-10,-0.2509160250859134
2002-12-11,-0.26255472481420594
2002-12-12,-0.25700042978792736
2002-12-13,-0.2647876661473847
2002-12-16,-0.26074689762742087
2002-12-17,-0.2667797207208654
2002-12-18,-0.2564919133456631
2002-12-19,-0.23929479208438342
2002-12-20,-0.25592272937071026
2002-12-23,-0.2504240437899119
2002-12-24,-0.2683452422803637
2002-12-25,-0.2933774446610067
2002-12-26,-0.2891620511333125
2002-12-27,-0.2828498795401685
2002-12-30,-0.2874737118727314
2002-12-31,-0.2823631118647476
2003-01-02,-0.2738459954246064
2003-01-03,-0.26019774272576657
2003-01-06,-0.24226037889595875
2003-01-07,-0.2459078546629564
2003-01-08,-0.22241348641749625
2003-01-09,-0.22879035404243897
2003-01-10,-0.221734225340545
2003-01-13,-0.2150400535079403
2003-01-14,-0.2068177917926174
2003-01-15,-0.1842081141969727
2003-01-16,-0.18314278113519722
2003-01-17,-0.19701065148612107
2003-01-20,-0.1755523586622978
2003-01-21,-0.17824833324651868
2003-01-22,-0.1564626690719645
2003-01-23,-0.15332885287999032
2003-01-24,-0.16015129800403094
2003-01-27,-0.1716583911519577
2003-01-28,-0.15429329849244244
2003-02-06,-0.15339054734754587
2003-02-07,-0.18028983575521107
2003-02-10,-0.203895753445273
2003-02-11,-0.22464641528461549
2003-02-12,-0.21350974369043763
2003-02-13,-0.24055751844192275
2003-02-14,-0.2503904262445463
2003-02-17,-0.2164622759870647
2003-02-18,-0.22711828204169737
2003-02-19,-0.23452439217768084
2003-02-20,-0.2475191216262117
2003-02-21,-0.2468912910979839
2003-02-24,-0.23204476243386274
2003-02-25,-0.24370383253954975
2003-02-26,-0.24486096690153802
2003-02-27,-0.25729440933012604
2003-03-03,-0.2544917048162535
2003-03-04,-0.2501938719538821
2003-03-05,-0.2521732798101852
2003-03-06,-0.2630415698244506
2003-03-07,-0.2931510679846806
2003-03-10,-0.3131593555008818
2003-03-11,-0.3365155974638049
2003-03-12,-0.3227399066193083
2003-03-13,-0.3042271288309374
2003-03-14,-0.2811320595150354
2003-03-17,-0.3086920505320694
2003-03-18,-0.28767843511084445
2003-03-19,-0.3003951265168884
2003-03-20,-0.28668183541351533
2003-03-21,-0.2873874144326456
2003-03-24,-0.28985452523297295
2003-03-25,-0.29696803023724583
2003-03-26,-0.29608080196221065
2003-03-27,-0.2901002280945456
2003-03-28,-0.29232874169469847
2003-03-31,-0.3224293165769555
2003-04-01,-0.3243794754700281
2003-04-02,-0.32936539501027706
2003-04-03,-0.3258440993601356
2003-04-04,-0.31010080777060167
2003-04-07,-0.3001561641501881
2003-04-08,-0.2987201065545467
2003-04-09,-0.2957794703751443
2003-04-10,-0.2972927665881623
2003-04-11,-0.29688044066447783
2003-04-14,-0.3010845355572457
2003-04-15,-0.30221654587788604
2003-04-16,-0.29477292923711096
2003-04-17,-0.3017773515164619
2003-04-18,-0.29601602304283414
2003-04-21,-0.3016706788724808
2003-04-22,-0.30610141797557866
2003-04-23,-0.3077385842749436
2003-04-24,-0.3333302008698966
2003-04-25,-0.35808818061689207
2003-04-28,-0.3701294918376238
2003-04-29,-0.3590297520510558
2003-04-30,-0.3725557585693574
2003-05-02,-0.3754568082502274
2003-05-05,-0.3613338889857485
2003-05-06,-0.35232565548621686
2003-05-07,-0.3372806227125067
2003-05-08,-0.3480831091698524
2003-05-09,-0.33970890813652554
2003-05-12,-0.34808531171154067
2003-05-13,-0.3421101604825212
2003-05-14,-0.33965135582610095
2003-05-15,-0.34254848328920773
2003-05-16,-0.3473725998183279
2003-05-19,-0.3529263355698533
2003-05-20,-0.3548708167041521
2003-05-21,-0.3663910484677102
2003-05-22,-0.35289728222053096
2003-05-23,-0.34280983308645985
2003-05-26,-0.3263636183869608
2003-05-27,-0.3305635726920193
2003-05-28,-0.33341998296209163
2003-05-29,-0.3356223497555265
2003-05-30,-0.3326298140247561
2003-06-02,-0.32235453768271505
2003-06-03,-0.32899957911147015
2003-06-05,-0.3251894247525787
2003-06-06,-0.32152480635538583
2003-06-09,-0.31927433959861296
2003-06-10,-0.3137683344198289
2003-06-11,-0.3182070586689796
2003-06-12,-0.31457017256601305
2003-06-13,-0.3084216876598307
2003-06-16,-0.2971400470757751
2003-06-17,-0.30118222042389575
2003-06-18,-0.3016095866437326
2003-06-19,-0.29565090786019
2003-06-20,-0.29152694743501306
2003-06-23,-0.3001417952268889
2003-06-24,-0.29182541670983275
2003-06-25,-0.28387288014656464
2003-06-26,-0.29591819482824944
2003-06-27,-0.2942461151886001
2003-06-30,-0.284243675874172
2003-07-01,-0.2711479774540345
2003-07-02,-0.2690950528826913
2003-07-03,-0.27429622185293157
2003-07-04,-0.27156446516671184
2003-07-07,-0.26812485648891815
2003-07-08,-0.2692395515379209
2003-07-09,-0.2637943042186959
2003-07-10,-0.25809110718899386
2003-07-11,-0.26239892949256916
2003-07-14,-0.24869798021514167
2003-07-15,-0.2341585673181522
2003-07-16,-0.22034925464115174
2003-07-17,-0.21659843015883573
2003-07-18,-0.21847684631231512
2003-07-21,-0.21186670322814516
2003-07-22,-0.20724699994554374
2003-07-23,-0.20706514199851256
2003-07-24,-0.19467030056469647
2003-07-25,-0.19136405612134977
2003-07-28,-0.17745609129454265
2003-07-29,-0.19108597806131933
2003-07-30,-0.19759948514361525
2003-07-31,-0.20429800746883753
2003-08-01,-0.1997398616366889
2003-08-04,-0.19801966244852653
2003-08-05,-0.21145014781995053
2003-08-06,-0.21932533312596325
2003-08-07,-0.22243601237992117
2003-08-08,-0.22690996346340642
2003-08-11,-0.2333646703151111
2003-08-12,-0.22854436991769578
2003-08-13,-0.21102116395937853
2003-08-14,-0.21849677524527766
2003-08-15,-0.2096079548280464
2003-08-18,-0.20167138045345434
2003-08-19,-0.20553217161727189
2003-08-20,-0.20275271902009584
2003-08-21,-0.20091789064386634
2003-08-22,-0.20146320372188897
2003-08-25,-0.19693001355530082
2003-08-26,-0.21252375513377875
2003-08-27,-0.2169044063058001
2003-08-28,-0.22745466348692445
2003-08-29,-0.20961846814159268
2003-09-01,-0.2112128048914611
2003-09-02,-0.21109072967226772
2003-09-03,-0.21180905793841165
2003-09-04,-0.21974799801015366
2003-09-05,-0.2203964004572595
2003-09-08,-0.2205924399427569
2003-09-09,-0.22912039457682098
2003-09-10,-0.2395443909308197
2003-09-12,-0.2323497204186693
2003-09-15,-0.22746065202454224
2003-09-16,-0.21957347318401044
2003-09-17,-0.21067560367442462
2003-09-18,-0.20698513779683358
2003-09-19,-0.2019659326092449
2003-09-22,-0.21038827509050995
2003-09-23,-0.20939397801949766
2003-09-24,-0.20842312285740228
2003-09-25,-0.21066444425032416
2003-09-26,-0.21551545038064612
2003-09-29,-0.21230527135614685
2003-09-30,-0.21869329184176411
2003-10-01,-0.22916664415363563
2003-10-02,-0.21730287878470267
2003-10-03,-0.2106556395908733
2003-10-06,-0.20190319062115936
2003-10-07,-0.20477156293939336
2003-10-08,-0.203050103328563
2003-10-09,-0.20030397903179942
2003-10-13,-0.1939291231193131
2003-10-14,-0.19854055159928696
2003-10-15,-0.19809275267835402
2003-10-16,-0.18671897061904252
2003-10-17,-0.18940863400195518
2003-10-20,-0.18356008562299275
2003-10-21,-0.18629840391130414
2003-10-22,-0.18573852174454564
2003-10-23,-0.19384514479787673
2003-10-24,-0.19238824544399802
2003-10-27,-0.18493742466356744
2003-10-28,-0.1805252694845555
2003-10-29,-0.18224082062697788
2003-10-30,-0.178722434988008
2003-10-31,-0.17947798884027377
2003-11-03,-0.18047589918697426
2003-11-04,-0.17499760522254182
2003-11-05,-0.16416458677670875
2003-11-06,-0.17866269748270558
2003-11-07,-0.172717583604309
2003-11-10,-0.16793650914734914
2003-11-11,-0.16437690726177834
2003-11-12,-0.17047271041792178
2003-11-13,-0.1695182797459569
2003-11-14,-0.164132515421459
2003-11-17,-0.16960326169059392
2003-11-18,-0.18177654186561387
2003-11-19,-0.18476842917388636
2003-11-20,-0.18249053855921193
2003-11-21,-0.18314730036644045
2003-11-24,-0.17895811819423402
2003-11-25,-0.18304128298652578
2003-11-26,-0.18232876958680344
2003-11-27,-0.19293098760615413
2003-11-28,-0.18926705617726003
2003-12-01,-0.1818516875799514
2003-12-02,-0.1786749688548387
2003-12-03,-0.18172753077428672
2003-12-04,-0.17835640254395058
2003-12-05,-0.17913676141667112
2003-12-08,-0.1807572470718224
2003-12-09,-0.18198403228904636
2003-12-10,-0.18533823860960452
2003-12-11,-0.18158501850441566
2003-12-12,-0.17970110094130742
2003-12-15,-0.17060250451369885
2003-12-16,-0.16989408426383013
2003-12-17,-0.18213504123573954
2003-12-18,-0.17980241194111046
2003-12-19,-0.1800908046101376
2003-12-22,-0.17338327410881926
2003-12-23,-0.1724803997633434
2003-12-24,-0.16876613145292418
2003-12-25,-0.16431862065362446
2003-12-26,-0.16023121118880757
2003-12-29,-0.1637234515194218
2003-12-30,-0.1579867512019255
2003-12-31,-0.15418831167013336
2004-01-02,-0.1435705265920576
2004-01-05,-0.13208048785081017
2004-01-06,-0.13345547344641584
2004-01-07,-0.13084093309072564
2004-01-08,-0.12849144758596998
2004-01-09,-0.12767666465390037
2004-01-12,-0.1290534889027618
2004-01-13,-0.12868657562499763
2004-01-14,-0.11714768282303079
2004-01-15,-0.11374292909637118
2004-01-16,-0.1104572941842249
2004-01-27,-0.08584664941724474
2004-01-28,-0.07313422492887389
2004-01-29,-0.07699984345389099
2004-01-30,-0.05570100203858264
2004-02-02,-0.05483564915898609
2004-02-03,-0.06691560450493161
2004-02-04,-0.06512330056372262
2004-02-05,-0.05212325321523814
2004-02-06,-0.029579420095386277
2004-02-09,-0.009337719432839453
2004-02-10,0.0
2004-02-11,-0.002888792718508282
2004-02-12,-0.039497709359357924
2004-02-13,-0.02608649772675109
2004-02-16,-0.01692324127791056
2004-02-17,-0.002060706170268878
2004-02-18,-0.009826705918294154
2004-02-19,-0.004877121183295752
2004-02-20,-0.004891154002525933
2004-02-23,-0.0002668166766269797
2004-02-24,-0.007152286227717686
2004-02-25,-0.005242081638726526
2004-02-26,-0.007121882019374803
2004-02-27,-0.000846339932784046
2004-03-01,0.0
2004-03-02,0.0
2004-03-03,0.0
2004-03-04,0.0
2004-03-05,-0.0067553400835909105
2004-03-08,-0.007134680567524421
2004-03-09,0.0
2004-03-10,-0.0016309818673575505
2004-03-11,0.0
2004-03-12,0.0
2004-03-15,-0.016092770595882988
2004-03-16,-0.026702418247294246
2004-03-17,-0.032131512576557664
2004-03-18,-0.01033244293894986
2004-03-19,-0.012485163601035909
2004-03-22,-0.07777205656703734
2004-03-23,-0.11777371440256323
2004-03-24,-0.12965189584247272
2004-03-25,-0.13682608583116107
2004-03-26,-0.14730961775705875
2004-03-29,-0.09705462779392493
2004-03-30,-0.07811239930449898
2004-03-31,-0.06649512400481628
2004-04-01,-0.06559005092964876
2004-04-02,-0.0579821838273481
2004-04-05,-0.04551873999817413
2004-04-06,-0.05509650058009141
2004-04-07,-0.05931158414499316
2004-04-08,-0.05542006987975512
2004-04-09,-0.05797250060663828
2004-04-12,-0.03614108837711916
2004-04-13,-0.030800668318508473
2004-04-14,-0.025605197009678893
2004-04-15,-0.04499815553837849
2004-04-16,-0.03688061405629184
2004-04-19,-0.040689170670967445
2004-04-20,-0.045546455241610384
2004-04-21,-0.044083631085431674
2004-04-22,-0.059186443747645257
2004-04-23,-0.06186854641275952
2004-04-26,-0.07068736078832483
2004-04-27,-0.07814537475759975
2004-04-28,-0.08817256388480099
2004-04-29,-0.11119740333711281
2004-04-30,-0.14018184971518566
2004-05-03,-0.1630827907237805
2004-05-04,-0.13900866029289838
2004-05-05,-0.18526427221978092
2004-05-06,-0.18154527646383
2004-05-07,-0.16840479420587373
2004-05-10,-0.19675224897369803
2004-05-11,-0.19272770992916122
2004-05-12,-0.17559187502293006
2004-05-13,-0.18590838424018152
2004-05-14,-0.20466144356118698
2004-05-17,-0.24477826040855222
2004-05-18,-0.24171033597656133
2004-05-19,-0.20240067800391048
2004-05-20,-0.20792078472707776
2004-05-21,-0.17527984983269107
2004-05-24,-0.17484328008211125
2004-05-25,-0.17542676012544556
2004-05-26,-0.167764834499331
2004-05-27,-0.16832626684720742
2004-05-28,-0.1557120657271731
2004-05-31,-0.16502507645135278
2004-06-01,-0.17827968018498241
2004-06-02,-0.18861443079661655
2004-06-03,-0.20602165097916036
2004-06-04,-0.19932368537352418
2004-06-07,-0.18077760177006474
2004-06-08,-0.17691634562185232
2004-06-09,-0.17859418491327295
2004-06-10,-0.18436139300191234
2004-06-11,-0.19693707194713783
2004-06-14,-0.2216346107692082
2004-06-15,-0.22464103879306252
2004-06-16,-0.23638142254366046
2004-06-17,-0.2369528794929462
2004-06-18,-0.2465935781517512
2004-06-21,-0.2514974495239377
2004-06-23,-0.2336060329135662
2004-06-24,-0.225474514078156
2004-06-25,-0.2249474124039914
2004-06-28,-0.23416503409407885
2004-06-29,-0.22904465620080605
2004-06-30,-0.22066139699070286
2004-07-01,-0.22656766385869886
2004-07-02,-0.23373611755282386
2004-07-05,-0.24343913904572378
2004-07-06,-0.2431824766038312
2004-07-07,-0.2429158995243954
2004-07-08,-0.24309537090004651
2004-07-09,-0.24044563013726905
2004-07-12,-0.234008975671385
2004-07-13,-0.24272891127922025
2004-07-14,-0.24889779014832936
2004-07-15,-0.25503902085983376
2004-07-16,-0.254053093245164
2004-07-19,-0.2585492993878472
2004-07-20,-0.28299879730437205
2004-07-21,-0.2758350483231967
2004-07-22,-0.2796709506341283
2004-07-23,-0.2775095056245417
2004-07-26,-0.2780047890919435
2004-07-27,-0.27489565354474876
2004-07-28,-0.26951002463476315
2004-07-29,-0.271992808423976
2004-07-30,-0.26624789694858686
2004-08-02,-0.2798772315458582
2004-08-03,-0.28037131990843045
2004-08-04,-0.2872974241296431
2004-08-05,-0.2767141169737407
2004-08-06,-0.2785415260870213
2004-08-09,-0.2721535530452429
2004-08-10,-0.2762362190279847
2004-08-11,-0.2798636536297534
2004-08-12,-0.2798638403026421
2004-08-13,-0.27495172558065983
2004-08-16,-0.2770608738497897
2004-08-17,-0.28429901118634293
2004-08-18,-0.2886372601395685
2004-08-19,-0.28037635495702273
2004-08-20,-0.27520278022500977
2004-08-23,-0.27313126530330545
2004-08-26,-0.2630978155609769
2004-08-27,-0.2607569916649579
2004-08-30,-0.25133713975848315
2004-08-31,-0.24679946067821823
2004-09-01,-0.24572252309322185
2004-09-02,-0.2356490415859399
2004-09-03,-0.23869655200987305
2004-09-06,-0.22876441348903687
2004-09-07,-0.22227630492659822
2004-09-08,-0.2183127355671165
2004-09-09,-0.21723398821049078
2004-09-10,-0.21306547176129198
2004-09-13,-0.1975156630472641
2004-09-14,-0.19678004024796125
2004-09-15,-0.1993245771425769
2004-09-16,-0.19890108278242602
2004-09-17,-0.2089508803900807
2004-09-20,-0.1889586819401915
2004-09-21,-0.18407425227819407
